trajectory_id,frame,full_instruction_ref,current_step_index,current_step_text,transition_event,full_condition,current_condition,hold_condition,steps_since_transition,cumulative_transition_count
coffee_table/case515,98,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],98,0
coffee_table/case515,99,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],99,0
coffee_table/case515,100,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],100,0
coffee_table/case515,101,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],101,0
coffee_table/case515,102,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],102,0
coffee_table/case515,103,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],103,0
coffee_table/case515,104,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],104,0
coffee_table/case515,105,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],105,0
coffee_table/case515,106,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],106,0
coffee_table/case515,107,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],107,0
coffee_table/case515,108,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],108,0
coffee_table/case515,109,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],109,0
coffee_table/case515,110,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],110,0
coffee_table/case515,111,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],111,0
coffee_table/case515,112,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],112,0
coffee_table/case515,113,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],113,0
coffee_table/case515,114,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],114,0
coffee_table/case515,115,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],115,0
coffee_table/case515,116,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],116,0
coffee_table/case515,117,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],117,0
coffee_table/case515,118,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],118,0
coffee_table/case515,119,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],119,0
coffee_table/case515,120,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],120,0
coffee_table/case515,121,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],121,0
coffee_table/case515,122,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],122,0
coffee_table/case515,123,coffee_table/case515,0,Pick up the frypan from the coffee table.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pick up the frypan from the coffee table.,[HOLD],123,0
