trajectory_id,scene,case,source_path,source_relative_path,visual_relative_path,full_instruction,num_frames,num_steps,boundary_start_ok,boundary_contiguous,positive_intervals,terminal_match,step_text_count_match,hdf5_readable,state_action_length_match,state_time_monotonic,robot_qpos_prefix_verified,annotation_valid,invalid_reason,source_sha256,state_width,state_dtype,action_dim,action_dtype
coffee_table/case48,coffee_table,case48,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case48/demo.hdf5,RoboCerebra_trainset/coffee_table/case48/demo.hdf5,RoboCerebra_trainset/coffee_table/case48/case48.mp4,"Set up a snack and beverage station by moving a white bowl, cookies, a porcelain mug, and a wine bottle from a coffee table to a serving counter, filling the bowl with cookies, pouring wine into the mug, turning on the flat stove, and opening a wooden cabinet.",2976,7,True,True,True,True,True,True,True,True,True,True,,6ce1aec28248d020eedcfc534de835804ef79c8277ff1a5d281cc7c17aadbb47,92,float64,7,float64
coffee_table/case49,coffee_table,case49,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case49/demo.hdf5,RoboCerebra_trainset/coffee_table/case49/demo.hdf5,RoboCerebra_trainset/coffee_table/case49/case49.mp4,"Prepare a snack by combining cookies and BBQ sauce in a white bowl, heating it on a flat stove, and serving orange juice in a porcelain mug using items from the coffee table.",3780,12,True,True,False,True,True,True,True,True,True,False,nonpositive_interval;frame_assignment_not_exact,ee4bbd49c46e4bfadaadd17823d5d12a6fc1aa292ccd991581fc8b1b52d7d528,99,float64,7,float64
coffee_table/case50,coffee_table,case50,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case50/demo.hdf5,RoboCerebra_trainset/coffee_table/case50/demo.hdf5,RoboCerebra_trainset/coffee_table/case50/case50.mp4,"The task involves sequentially using a robotic arm to interact with various objects: opening a wine rack in the top region, picking up a wine bottle and placing it on a coffee table, picking up a white-yellow mug to pour out orange juice before returning the mug to the coffee table, picking up a white bowl, opening a bowl drainer in the left region, and placing the bowl into the drainer.",4502,10,True,True,True,True,True,True,True,True,True,True,,f68e3dded66a1f27dfa28171c37b9f9f93f594ad74e188779bbfe22d5973e000,84,float64,7,float64
coffee_table/case51,coffee_table,case51,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case51/demo.hdf5,RoboCerebra_trainset/coffee_table/case51/demo.hdf5,RoboCerebra_trainset/coffee_table/case51/case51.mp4,"Arrange a dual-dish setup by placing a saucy white bowl, a dressed frypan, and a mixed beverage-filled red coffee mug on the serving area.",3535,9,True,True,True,True,True,True,True,True,True,True,,e6557dce5906dffb9fea92e7586063d648c787c391942c777b817b61e75964fe,110,float64,7,float64
coffee_table/case52,coffee_table,case52,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case52/demo.hdf5,RoboCerebra_trainset/coffee_table/case52/demo.hdf5,RoboCerebra_trainset/coffee_table/case52/case52.mp4,"Prepare a mini cooking setup by arranging objects including a white cabinet, akita black bowl, salad dressing, flat stove, chefmate frypan, and a glazed porcelain ramekin across designated areas like a coffee table and dining set to facilitate cooking and dining activities.",3747,7,True,True,True,True,True,True,True,True,True,True,,ae188e17739ec6e8121a39635d40903f7ae3f6e00fe89d84825fa04dfef1c1f9,92,float64,7,float64
coffee_table/case53,coffee_table,case53,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case53/demo.hdf5,RoboCerebra_trainset/coffee_table/case53/demo.hdf5,RoboCerebra_trainset/coffee_table/case53/case53.mp4,"The task involves organizing kitchen tools and ingredients (butter, akita_black_bowl, and chefmate_8_frypan) from the coffee_table to appropriate areas (white_cabinet, flat_stove) to begin cooking by turning on the flat_stove.",3274,6,True,True,True,True,True,True,True,True,True,True,,9389288b0ccf461a58a1376e2b7dffd1e0df25310e968569155f53365a8b4a6d,79,float64,7,float64
coffee_table/case54,coffee_table,case54,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case54/demo.hdf5,RoboCerebra_trainset/coffee_table/case54/demo.hdf5,RoboCerebra_trainset/coffee_table/case54/case54.mp4,"The task involves preparing for cooking by transferring a frypan from a coffee table to a stove, pouring tomato sauce into the frypan, and placing cookies on a dining table.",2863,8,True,True,True,True,True,True,True,True,True,True,,83a43074186801c952778730de97a6f1c840c24a44c31a523b3b05ad2eca5dc1,73,float64,7,float64
coffee_table/case55,coffee_table,case55,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case55/demo.hdf5,RoboCerebra_trainset/coffee_table/case55/demo.hdf5,RoboCerebra_trainset/coffee_table/case55/case55.mp4,"Prepare a butter and milk mixture by using the chefmate_8_frypan from the coffee_table, placing it on the flat_stove in the cook_region, turning on the stove, and combining butter and milk from the coffee_table into the pan.",2940,8,True,True,True,True,True,True,True,True,True,True,,d56499435afb1e32e26c28d530be06c608f39752abb9aa54306da2f42def75e5,73,float64,7,float64
coffee_table/case56,coffee_table,case56,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case56/demo.hdf5,RoboCerebra_trainset/coffee_table/case56/demo.hdf5,RoboCerebra_trainset/coffee_table/case56/case56.mp4,"Organize a cooking setup and prepare snacks by moving cookies from the coffee_table to the wooden_cabinet, relocating a red_coffee_mug to the wooden_shelf, placing popcorn into the chefmate_8_frypan, and pouring out tomato_sauce from the coffee_table.",2813,10,True,True,True,True,True,True,True,True,True,True,,aaa18563faa07605a21473ce2158baca415a9384a9e7af67d7c8d0f2b58308e3,103,float64,7,float64
coffee_table/case57,coffee_table,case57,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case57/demo.hdf5,RoboCerebra_trainset/coffee_table/case57/demo.hdf5,RoboCerebra_trainset/coffee_table/case57/case57.mp4,"The task involves preparing a snack setup by pouring orange juice into a red coffee mug and arranging popcorn on a plate, while also storing the chefmate_8 frypan into the white cabinet.",4708,9,True,True,True,True,True,True,True,True,True,True,,a54251bba3dcfc8bbada97720b5bfade24cee51286a8e13b0e5c9050d6c1ba3b,109,float64,7,float64
coffee_table/case58,coffee_table,case58,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case58/demo.hdf5,RoboCerebra_trainset/coffee_table/case58/demo.hdf5,RoboCerebra_trainset/coffee_table/case58/case58.mp4,"Rearrange kitchen items using a robotic arm by relocating the chefmate_8_frypan to the bottom region of the wooden_two_layer_shelf, pouring contents from a wine_bottle positioned on the top region of the wooden_two_layer_shelf, placing a red_coffee_mug on a rack, and positioning a glazed_rim_porcelain_ramekin in the right region of a bowl_drainer.",4700,8,True,True,True,True,True,True,True,True,True,True,,a2a27c83dd827422bcc02ec04bdec07acec5fa496e7506a3d95cb629ff89ad5f,97,float64,7,float64
coffee_table/case59,coffee_table,case59,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case59/demo.hdf5,RoboCerebra_trainset/coffee_table/case59/demo.hdf5,RoboCerebra_trainset/coffee_table/case59/case59.mp4,Melt butter in the chefmate_8_frypan on the flat_stove and transfer it into the white_bowl using objects including the coffee_table and white_bowl.,4097,8,True,True,True,True,True,True,True,True,True,True,,815aac98aba8cabf060232bc234adf5f21bad6e6fb96fca641f307dc132f8312,75,float64,7,float64
coffee_table/case60,coffee_table,case60,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case60/demo.hdf5,RoboCerebra_trainset/coffee_table/case60/demo.hdf5,RoboCerebra_trainset/coffee_table/case60/case60.mp4,"The task involves using a robotic arm in a staged kitchen setup to manipulate objects (wooden_tray, coffee_table, wine_bottle, flat_stove, moka_pot, red_coffee_mug) in sequential actions for transporting, pouring, arranging, and activating items to simulate a kitchen workflow.",3286,8,True,True,True,True,True,True,True,True,True,True,,92920f661a02b8f500a8465c9e384787c1352e2f2669255d994a8e50da1395f6,86,float64,7,float64
coffee_table/case61,coffee_table,case61,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case61/demo.hdf5,RoboCerebra_trainset/coffee_table/case61/demo.hdf5,RoboCerebra_trainset/coffee_table/case61/case61.mp4,"Prepare a mixed heated dish by assembling macaroni and cheese with wine on a plate, placing chocolate pudding in a white bowl within a microwave, and utilizing related objects like a coffee_table, plate, wine_bottle, and wooden_two_layer_shelf for proper execution.",5445,12,True,True,True,True,True,True,True,True,True,True,,4898ec580147abca7f2357def20673f6bc8c43dde41d408805970b949e1f93f7,99,float64,7,float64
coffee_table/case62,coffee_table,case62,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case62/demo.hdf5,RoboCerebra_trainset/coffee_table/case62/demo.hdf5,RoboCerebra_trainset/coffee_table/case62/case62.mp4,Prepare a meal by cooking macaroni and cheese in a frypan on a flat stove and serving alphabet soup in a ramekin.,3391,10,True,True,True,True,True,True,True,True,True,True,,234067e40d66d59d0274b03c86b8881d7307cacca7d634ad0880d5341ac934eb,92,float64,7,float64
coffee_table/case63,coffee_table,case63,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case63/demo.hdf5,RoboCerebra_trainset/coffee_table/case63/demo.hdf5,RoboCerebra_trainset/coffee_table/case63/case63.mp4,"A robotic arm organizes items—popcorn and a glazed porcelain ramekin—from the coffee table into a white cabinet and a wooden shelf, prepares a porcelain mug by placing it at the drink station, pours wine into the mug, and returns the wine bottle to its original location.",3704,8,True,True,True,True,True,True,True,True,True,True,,307839059684d07f42eb33e40a3d8cfb086442643e55cf8c2d0fd5d33937970b,90,float64,7,float64
coffee_table/case64,coffee_table,case64,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case64/demo.hdf5,RoboCerebra_trainset/coffee_table/case64/demo.hdf5,RoboCerebra_trainset/coffee_table/case64/case64.mp4,Organize a dessert serving by placing chocolate pudding on a plate inside a wooden cabinet and prepare a liquid pour by transferring wine from a bottle into a frying pan on the coffee table.,3624,11,True,True,True,True,True,True,True,True,True,True,,15dc7f736713d4e05ceeef02e4a0ed1f4cfe37c6ed0a36e1899f5e2803ba7d69,90,float64,7,float64
coffee_table/case65,coffee_table,case65,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case65/demo.hdf5,RoboCerebra_trainset/coffee_table/case65/demo.hdf5,RoboCerebra_trainset/coffee_table/case65/case65.mp4,"The task involves using a robotic arm to retrieve a frypan from a white cabinet, assemble ingredients (tomato sauce, chocolate pudding, and popcorn) into the frypan and a bowl from a coffee table, transferring, pouring, and arranging them to create a culinary setup.",2436,11,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,df3b40e1d058330b8f7251a74a8363c165cbb3dc8553f50f8aca5424d9fb4ff7,103,float64,7,float64
coffee_table/case66,coffee_table,case66,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case66/demo.hdf5,RoboCerebra_trainset/coffee_table/case66/demo.hdf5,RoboCerebra_trainset/coffee_table/case66/case66.mp4,The task involves preparing a snack presentation by heating popcorn in a microwave and creating a sauce mixture of tomato sauce and new salad dressing in a white bowl placed on a coffee table.,4263,10,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,9d2ebb9830f10d6aa776c102c55ff276f7cd08a512e537dfe33175987247ce36,86,float64,7,float64
coffee_table/case67,coffee_table,case67,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case67/demo.hdf5,RoboCerebra_trainset/coffee_table/case67/demo.hdf5,RoboCerebra_trainset/coffee_table/case67/case67.mp4,Heat up alphabet soup in a white bowl using the microwave and store cream cheese in the white cabinet.,3764,10,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,0771ba62dea55447ff3e41d3a0eeed1084b1ebad446e033f05ac4179739ca017,79,float64,7,float64
coffee_table/case68,coffee_table,case68,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case68/demo.hdf5,RoboCerebra_trainset/coffee_table/case68/demo.hdf5,RoboCerebra_trainset/coffee_table/case68/case68.mp4,"Organize items from the coffee_table by placing the red_coffee_mug into the microwave, the popcorn into the white_storage_box, the wine_bottle and moka_pot onto the wooden_tray, and the porcelain_mug into the bowl_drainer.",4262,11,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,e68b825ab6acffb19cd0ad08abb81f592b924f506ae98a24e8102bcb996fe3af,112,float64,7,float64
coffee_table/case69,coffee_table,case69,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case69/demo.hdf5,RoboCerebra_trainset/coffee_table/case69/demo.hdf5,RoboCerebra_trainset/coffee_table/case69/case69.mp4,"The task involves organizing food items (butter, cream_cheese, chocolate_pudding) and a wine_bottle by moving them from the coffee_table to designated storage surfaces (wooden_two_layer_shelf, white_storage_box, bowl_drainer) for proper arrangement.",2245,7,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,7d6abf71cc337c3f0f06de08fcb7d306c2adc427e55a58fcea3fe2961fc48977,84,float64,7,float64
coffee_table/case70,coffee_table,case70,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case70/demo.hdf5,RoboCerebra_trainset/coffee_table/case70/demo.hdf5,RoboCerebra_trainset/coffee_table/case70/case70.mp4,"Organize a culinary setup by relocating items (butter, cream_cheese, red_coffee_mug, chefmate_8_frypan, and wine_bottle) from a coffee_table to specified destinations (basket, white_bowl, counter), and opening the microwave for preparation tasks.",4195,11,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,68a749189c0f98a4c8936274d79bed8a345377e5612e1f1ecedbc406e304e3e8,125,float64,7,float64
coffee_table/case71,coffee_table,case71,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case71/demo.hdf5,RoboCerebra_trainset/coffee_table/case71/demo.hdf5,RoboCerebra_trainset/coffee_table/case71/case71.mp4,"The task involves preparing soup and sauce by sequentially transferring the contents of alphabet_soup into an akita_black_bowl and pouring tomato_sauce and wine from their containers into a chefmate_8_frypan, all while manipulating objects placed on a coffee_table.",2117,7,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,0682390005db64175e4778a30b3315645eda43488085ddff701cf669092edd5f,97,float64,7,float64
coffee_table/case72,coffee_table,case72,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case72/demo.hdf5,RoboCerebra_trainset/coffee_table/case72/demo.hdf5,RoboCerebra_trainset/coffee_table/case72/case72.mp4,"Organize a kitchen scene by storing cookies in a white storage box, activating a flat stove, placing a frypan onto its cook region, and repositioning a wine bottle on the wine rack.",3329,7,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,91d9d9a20cecb197e5fdbaa6a0137bf0969de934db43ee9e9e50d9ee80aab979,73,float64,7,float64
coffee_table/case73,coffee_table,case73,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case73/demo.hdf5,RoboCerebra_trainset/coffee_table/case73/demo.hdf5,RoboCerebra_trainset/coffee_table/case73/case73.mp4,Prepare a food container by mixing cream cheese and salad dressing in a white bowl and prepare a beverage by pouring wine into a white-yellow mug.,2680,9,True,True,True,True,True,True,True,True,True,True,,aab8d0a2af0a5e1db80d3913f521fd96bbf9f7f0f1d50266e9e88a42da47ad9f,105,float64,7,float64
coffee_table/case74,coffee_table,case74,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case74/demo.hdf5,RoboCerebra_trainset/coffee_table/case74/demo.hdf5,RoboCerebra_trainset/coffee_table/case74/case74.mp4,The task is to serve wine in a white-yellow mug with a new salad dressing garnish presented in a glazed-rim porcelain ramekin near an opened wooden cabinet.,2411,9,True,True,True,True,True,True,True,True,True,True,,b5fe0264439b6daf8a9d26ab55ba8ebe61f5306da166c5f239bc14c4fe1ed03c,90,float64,7,float64
coffee_table/case75,coffee_table,case75,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case75/demo.hdf5,RoboCerebra_trainset/coffee_table/case75/demo.hdf5,RoboCerebra_trainset/coffee_table/case75/case75.mp4,"Set up a cooking area by retrieving a chefmate_8_frypan, a wine_bottle, and a porcelain_mug from the coffee_table, placing the frypan and mug on the flat_stove, activating the stove, and handling the wine_bottle as required.",3522,9,True,True,True,True,True,True,True,True,True,True,,3e4f206cfd2ee8eb60727b09dbecb31207a69ab51f296a43a1da5f3c2ea05fdc,79,float64,7,float64
